user_id,persona,geo,conversion_status,conversion_timestamp,revenue_generated
user_11630,Budget Parents,Tier-1 Cities,0,,0.0
user_11631,Budget Parents,International,0,,0.0
user_11632,Budget Parents,Tier-2 Cities,0,,0.0
user_11633,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11634,Gen-Z Trend Seekers,International,0,,0.0
user_11635,Budget Parents,Tier-3 Cities,0,,0.0
user_11636,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11637,Gen-Z Trend Seekers,International,0,,0.0
user_11638,Budget Parents,International,0,,0.0
user_11639,Budget Parents,Tier-3 Cities,0,,0.0
user_11640,Budget Parents,International,0,,0.0
user_11641,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11642,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11643,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-04-17 05:03:03,3095.84
user_11644,Budget Parents,Tier-1 Cities,0,,0.0
user_11645,Budget Parents,Tier-1 Cities,1,2023-05-13 08:12:39,3414.92
user_11646,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11647,Budget Parents,Tier-2 Cities,0,,0.0
user_11648,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11649,Budget Parents,International,0,,0.0
user_11650,Budget Parents,Tier-2 Cities,0,,0.0
user_11651,Budget Parents,Tier-2 Cities,0,,0.0
user_11652,Impulse Buyers,International,0,,0.0
user_11653,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11654,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11655,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11656,Impulse Buyers,International,1,2023-07-05 06:13:49,1271.83
user_11657,Budget Parents,International,0,,0.0
user_11658,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11659,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11660,Impulse Buyers,Tier-2 Cities,1,2023-05-25 03:48:59,2031.38
user_11661,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11662,Unknown,Tier-1 Cities,0,,0.0
user_11663,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-01-21 15:35:35,2700.8
user_11664,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11665,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11666,Budget Parents,International,0,,0.0
user_11667,Premium Fitness Users,International,0,,0.0
user_11668,Budget Parents,Tier-3 Cities,0,,0.0
user_11669,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11670,Budget Parents,International,0,,0.0
user_11671,Impulse Buyers,International,0,,0.0
user_11672,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11673,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11674,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11675,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11676,Impulse Buyers,Tier-3 Cities,1,2023-06-15 03:48:41,952.73
user_11677,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11678,Budget Parents,Tier-2 Cities,0,,0.0
user_11679,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11680,Unknown,Tier-3 Cities,0,,0.0
user_11681,Impulse Buyers,International,0,,0.0
user_11682,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11683,Budget Parents,Tier-3 Cities,0,,0.0
user_11684,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11685,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11686,Impulse Buyers,International,0,,0.0
user_11687,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11688,Impulse Buyers,International,0,,0.0
user_11689,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11690,Unknown,Tier-2 Cities,0,,0.0
user_11691,Budget Parents,Tier-2 Cities,0,,0.0
user_11692,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11693,Premium Fitness Users,Tier-3 Cities,1,2023-04-29 10:32:14,7216.88
user_11694,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11695,Impulse Buyers,International,1,2023-06-08 10:21:21,2851.48
user_11696,Budget Parents,Tier-3 Cities,1,2023-02-11 04:16:46,1613.52
user_11697,Budget Parents,Tier-1 Cities,0,,0.0
user_11698,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11699,Budget Parents,Tier-3 Cities,0,,0.0
user_11700,Budget Parents,Tier-3 Cities,0,,0.0
user_11701,Budget Parents,International,0,,0.0
user_11702,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11703,Impulse Buyers,International,0,,0.0
user_11704,Budget Parents,Tier-1 Cities,0,,0.0
user_11705,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11706,Budget Parents,Tier-3 Cities,0,,0.0
user_11707,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11708,Premium Fitness Users,International,1,2023-08-13 04:12:56,10795.82
user_11709,Impulse Buyers,International,0,,0.0
user_11710,Budget Parents,Tier-2 Cities,0,,0.0
user_11711,Gen-Z Trend Seekers,International,0,,0.0
user_11712,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11713,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11714,Unknown,Tier-1 Cities,0,,0.0
user_11715,Gen-Z Trend Seekers,International,0,,0.0
user_11716,Budget Parents,Tier-3 Cities,0,,0.0
user_11717,Gen-Z Trend Seekers,International,0,,0.0
user_11718,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11719,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11720,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11721,Gen-Z Trend Seekers,International,0,,0.0
user_11722,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11723,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11724,Gen-Z Trend Seekers,International,0,,0.0
user_11725,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11726,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11727,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11728,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11729,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11730,Budget Parents,Tier-1 Cities,0,,0.0
user_11731,Unknown,Tier-1 Cities,0,,0.0
user_11732,Impulse Buyers,International,0,,0.0
user_11733,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11734,Unknown,Tier-1 Cities,0,,0.0
user_11735,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11736,Budget Parents,International,0,,0.0
user_11737,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11738,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11739,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11740,Unknown,International,0,,0.0
user_11741,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11742,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11743,Gen-Z Trend Seekers,International,0,,0.0
user_11744,Budget Parents,Tier-2 Cities,0,,0.0
user_11745,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11746,Premium Fitness Users,International,0,,0.0
user_11747,Budget Parents,Tier-1 Cities,0,,0.0
user_11748,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11749,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11750,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11751,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11752,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11753,Impulse Buyers,International,0,,0.0
user_11754,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11755,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11756,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11757,Unknown,Tier-1 Cities,0,,0.0
user_11758,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11759,Impulse Buyers,International,0,,0.0
user_11760,Budget Parents,Tier-2 Cities,0,,0.0
user_11761,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11762,Unknown,Tier-1 Cities,0,,0.0
user_11763,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11764,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11765,Budget Parents,Tier-1 Cities,0,,0.0
user_11766,Budget Parents,Tier-2 Cities,1,2023-12-27 00:27:39,5111.18
user_11767,Impulse Buyers,International,0,,0.0
user_11768,Budget Parents,Tier-3 Cities,0,,0.0
user_11769,Unknown,Tier-1 Cities,0,,0.0
user_11770,Unknown,International,0,,0.0
user_11771,Impulse Buyers,International,0,,0.0
user_11772,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11773,Budget Parents,Tier-3 Cities,0,,0.0
user_11774,Budget Parents,International,0,,0.0
user_11775,Unknown,Tier-1 Cities,0,,0.0
user_11776,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11777,Budget Parents,Tier-1 Cities,1,2023-09-10 23:38:47,4801.88
user_11778,Premium Fitness Users,Tier-3 Cities,1,2023-02-11 10:09:15,4990.62
user_11779,Budget Parents,Tier-3 Cities,0,,0.0
user_11780,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11781,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11782,Budget Parents,Tier-3 Cities,0,,0.0
user_11783,Gen-Z Trend Seekers,International,0,,0.0
user_11784,Unknown,International,0,,0.0
user_11785,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11786,Budget Parents,Tier-3 Cities,0,,0.0
user_11787,Unknown,Tier-1 Cities,0,,0.0
user_11788,Budget Parents,Tier-2 Cities,0,,0.0
user_11789,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11790,Impulse Buyers,International,0,,0.0
user_11791,Unknown,International,0,,0.0
user_11792,Unknown,Tier-1 Cities,0,,0.0
user_11793,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11794,Impulse Buyers,International,0,,0.0
user_11795,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11796,Budget Parents,Tier-2 Cities,0,,0.0
user_11797,Unknown,Tier-1 Cities,0,,0.0
user_11798,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11799,Budget Parents,Tier-2 Cities,0,,0.0
user_11800,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11801,Gen-Z Trend Seekers,International,0,,0.0
user_11802,Gen-Z Trend Seekers,International,0,,0.0
user_11803,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11804,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11805,Gen-Z Trend Seekers,International,0,,0.0
user_11806,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11807,Impulse Buyers,Tier-2 Cities,1,2023-06-26 19:13:56,1755.18
user_11808,Unknown,International,0,,0.0
user_11809,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11810,Budget Parents,Tier-2 Cities,0,,0.0
user_11811,Unknown,Tier-1 Cities,0,,0.0
user_11812,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11813,Impulse Buyers,Tier-1 Cities,1,2023-03-12 20:46:37,1961.88
user_11814,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11815,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11816,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11817,Unknown,Tier-1 Cities,0,,0.0
user_11818,Premium Fitness Users,International,0,,0.0
user_11819,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-12-15 07:43:51,4828.21
user_11820,Gen-Z Trend Seekers,International,0,,0.0
user_11821,Budget Parents,Tier-1 Cities,0,,0.0
user_11822,Budget Parents,Tier-3 Cities,0,,0.0
user_11823,Budget Parents,Tier-1 Cities,0,,0.0
user_11824,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11825,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11826,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11827,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11828,Impulse Buyers,International,0,,0.0
user_11829,Gen-Z Trend Seekers,International,0,,0.0
user_11830,Unknown,Tier-2 Cities,0,,0.0
user_11831,Budget Parents,Tier-1 Cities,0,,0.0
user_11832,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11833,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-02-21 00:45:01,3431.6
user_11834,Premium Fitness Users,International,0,,0.0
user_11835,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11836,Unknown,Tier-2 Cities,0,,0.0
user_11837,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11838,Gen-Z Trend Seekers,International,0,,0.0
user_11839,Premium Fitness Users,Tier-3 Cities,1,2023-05-03 22:33:11,3447.35
user_11840,Budget Parents,International,0,,0.0
user_11841,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11842,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11843,Budget Parents,International,0,,0.0
user_11844,Premium Fitness Users,International,0,,0.0
user_11845,Gen-Z Trend Seekers,International,0,,0.0
user_11846,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11847,Impulse Buyers,International,0,,0.0
user_11848,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11849,Budget Parents,Tier-3 Cities,0,,0.0
user_11850,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11851,Unknown,International,0,,0.0
user_11852,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11853,Budget Parents,Tier-1 Cities,0,,0.0
user_11854,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11855,Budget Parents,Tier-2 Cities,1,2023-11-18 23:16:42,5611.77
user_11856,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-09-02 15:29:05,4938.71
user_11857,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11858,Budget Parents,Tier-1 Cities,0,,0.0
user_11859,Impulse Buyers,International,0,,0.0
user_11860,Gen-Z Trend Seekers,International,0,,0.0
user_11861,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11862,Gen-Z Trend Seekers,International,0,,0.0
user_11863,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11864,Unknown,International,0,,0.0
user_11865,Unknown,Tier-2 Cities,0,,0.0
user_11866,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11867,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11868,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11869,Budget Parents,International,0,,0.0
user_11870,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11871,Unknown,Tier-1 Cities,0,,0.0
user_11872,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11873,Budget Parents,Tier-3 Cities,0,,0.0
user_11874,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11875,Premium Fitness Users,International,0,,0.0
user_11876,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11877,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11878,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11879,Budget Parents,Tier-1 Cities,0,,0.0
user_11880,Budget Parents,Tier-2 Cities,0,,0.0
user_11881,Gen-Z Trend Seekers,International,0,,0.0
user_11882,Impulse Buyers,International,0,,0.0
user_11883,Budget Parents,Tier-1 Cities,0,,0.0
user_11884,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11885,Premium Fitness Users,International,0,,0.0
user_11886,Budget Parents,Tier-2 Cities,0,,0.0
user_11887,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11888,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11889,Budget Parents,Tier-2 Cities,0,,0.0
user_11890,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11891,Budget Parents,Tier-3 Cities,0,,0.0
user_11892,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11893,Gen-Z Trend Seekers,International,0,,0.0
user_11894,Budget Parents,Tier-1 Cities,0,,0.0
user_11895,Unknown,Tier-3 Cities,0,,0.0
user_11896,Budget Parents,Tier-2 Cities,0,,0.0
user_11897,Premium Fitness Users,International,0,,0.0
user_11898,Premium Fitness Users,Tier-2 Cities,1,2023-08-21 13:06:57,5911.5
user_11899,Budget Parents,International,0,,0.0
user_11900,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11901,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11902,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11903,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11904,Unknown,International,0,,0.0
user_11905,Impulse Buyers,Tier-1 Cities,1,2023-12-31 08:22:38,3418.4
user_11906,Premium Fitness Users,International,0,,0.0
user_11907,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11908,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11909,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11910,Budget Parents,Tier-2 Cities,0,,0.0
user_11911,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-02-15 10:06:06,1867.59
user_11912,Gen-Z Trend Seekers,International,0,,0.0
user_11913,Premium Fitness Users,International,0,,0.0
user_11914,Impulse Buyers,Tier-1 Cities,0,,0.0
user_11915,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11916,Budget Parents,Tier-2 Cities,0,,0.0
user_11917,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11918,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11919,Budget Parents,Tier-3 Cities,0,,0.0
user_11920,Budget Parents,Tier-2 Cities,0,,0.0
user_11921,Impulse Buyers,International,1,2023-06-12 08:38:24,3271.22
user_11922,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11923,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11924,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-05-23 23:08:44,5898.66
user_11925,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11926,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11927,Premium Fitness Users,International,1,2023-08-02 21:59:04,6765.94
user_11928,Gen-Z Trend Seekers,International,0,,0.0
user_11929,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11930,Impulse Buyers,Tier-2 Cities,1,2023-04-11 23:54:42,3061.18
user_11931,Unknown,Tier-1 Cities,0,,0.0
user_11932,Premium Fitness Users,International,0,,0.0
user_11933,Budget Parents,Tier-2 Cities,0,,0.0
user_11934,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11935,Budget Parents,International,0,,0.0
user_11936,Unknown,Tier-1 Cities,0,,0.0
user_11937,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11938,Impulse Buyers,International,0,,0.0
user_11939,Budget Parents,Tier-3 Cities,0,,0.0
user_11940,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11941,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11942,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11943,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11944,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11945,Unknown,International,0,,0.0
user_11946,Unknown,International,0,,0.0
user_11947,Premium Fitness Users,International,0,,0.0
user_11948,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11949,Budget Parents,International,0,,0.0
user_11950,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_11951,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11952,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11953,Budget Parents,International,0,,0.0
user_11954,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11955,Unknown,Tier-2 Cities,0,,0.0
user_11956,Impulse Buyers,Tier-2 Cities,1,2023-05-09 23:10:11,1600.77
user_11957,Premium Fitness Users,International,0,,0.0
user_11958,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-04-19 16:37:56,3445.84
user_11959,Unknown,Tier-2 Cities,0,,0.0
user_11960,Premium Fitness Users,International,1,2023-08-21 00:38:16,7966.92
user_11961,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-03-26 20:01:30,1812.14
user_11962,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11963,Budget Parents,International,0,,0.0
user_11964,Premium Fitness Users,International,0,,0.0
user_11965,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11966,Budget Parents,Tier-3 Cities,0,,0.0
user_11967,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11968,Unknown,International,0,,0.0
user_11969,Budget Parents,Tier-2 Cities,0,,0.0
user_11970,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11971,Budget Parents,International,0,,0.0
user_11972,Premium Fitness Users,Tier-3 Cities,1,2024-01-07 15:44:49,5343.17
user_11973,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_11974,Impulse Buyers,Tier-2 Cities,0,,0.0
user_11975,Budget Parents,Tier-2 Cities,0,,0.0
user_11976,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11977,Unknown,Tier-3 Cities,0,,0.0
user_11978,Budget Parents,Tier-3 Cities,0,,0.0
user_11979,Budget Parents,International,0,,0.0
user_11980,Impulse Buyers,Tier-3 Cities,0,,0.0
user_11981,Budget Parents,International,0,,0.0
user_11982,Budget Parents,Tier-3 Cities,0,,0.0
user_11983,Budget Parents,International,0,,0.0
user_11984,Budget Parents,Tier-3 Cities,0,,0.0
user_11985,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-09-15 03:42:37,3812.4
user_11986,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_11987,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11988,Premium Fitness Users,International,0,,0.0
user_11989,Budget Parents,International,0,,0.0
user_11990,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_11991,Unknown,Tier-1 Cities,0,,0.0
user_11992,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_11993,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_11994,Gen-Z Trend Seekers,International,0,,0.0
user_11995,Gen-Z Trend Seekers,International,0,,0.0
user_11996,Impulse Buyers,International,0,,0.0
user_11997,Budget Parents,Tier-1 Cities,0,,0.0
user_11998,Unknown,International,0,,0.0
user_11999,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_12000,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_12001,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12002,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12003,Budget Parents,Tier-2 Cities,0,,0.0
user_12004,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12005,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_12006,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_12007,Premium Fitness Users,International,0,,0.0
user_12008,Budget Parents,International,0,,0.0
user_12009,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_12010,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_12011,Budget Parents,Tier-3 Cities,0,,0.0
user_12012,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_12013,Budget Parents,Tier-2 Cities,0,,0.0
user_12014,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_12015,Impulse Buyers,Tier-2 Cities,0,,0.0
user_12016,Premium Fitness Users,International,0,,0.0
user_12017,Gen-Z Trend Seekers,International,0,,0.0
user_12018,Impulse Buyers,International,0,,0.0
user_12019,Budget Parents,Tier-2 Cities,0,,0.0
user_12020,Budget Parents,Tier-2 Cities,0,,0.0
user_12021,Impulse Buyers,Tier-2 Cities,1,2023-11-16 06:11:09,1714.12
user_12022,Unknown,Tier-3 Cities,0,,0.0
user_12023,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_12024,Premium Fitness Users,International,0,,0.0
user_12025,Gen-Z Trend Seekers,International,0,,0.0
user_12026,Budget Parents,Tier-2 Cities,0,,0.0
user_12027,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_12028,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_12029,Budget Parents,Tier-1 Cities,0,,0.0
user_12030,Impulse Buyers,Tier-2 Cities,0,,0.0
user_12031,Premium Fitness Users,International,0,,0.0
user_12032,Budget Parents,Tier-3 Cities,0,,0.0
user_12033,Gen-Z Trend Seekers,International,0,,0.0
user_12034,Unknown,Tier-2 Cities,0,,0.0
user_12035,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_12036,Unknown,Tier-2 Cities,0,,0.0
user_12037,Budget Parents,International,0,,0.0
user_12038,Impulse Buyers,Tier-1 Cities,0,,0.0
user_12039,Impulse Buyers,Tier-1 Cities,0,,0.0
user_12040,Impulse Buyers,International,0,,0.0
user_12041,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_12042,Gen-Z Trend Seekers,International,0,,0.0
user_12043,Unknown,International,0,,0.0
user_12044,Budget Parents,Tier-1 Cities,0,,0.0
user_12045,Budget Parents,Tier-1 Cities,0,,0.0
user_12046,Budget Parents,Tier-1 Cities,0,,0.0
user_12047,Gen-Z Trend Seekers,International,0,,0.0
user_12048,Gen-Z Trend Seekers,International,1,2023-04-24 12:26:57,5882.57
user_12049,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_12050,Budget Parents,Tier-2 Cities,0,,0.0
user_12051,Gen-Z Trend Seekers,International,0,,0.0
user_12052,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_12053,Budget Parents,International,0,,0.0
user_12054,Unknown,International,0,,0.0
user_12055,Impulse Buyers,International,0,,0.0
user_12056,Impulse Buyers,Tier-3 Cities,0,,0.0
user_12057,Unknown,Tier-1 Cities,0,,0.0
user_12058,Premium Fitness Users,International,0,,0.0
user_12059,Premium Fitness Users,Tier-1 Cities,1,2023-04-05 08:20:30,9194.19
user_12060,Impulse Buyers,International,0,,0.0
user_12061,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12062,Impulse Buyers,Tier-3 Cities,0,,0.0
user_12063,Budget Parents,Tier-1 Cities,0,,0.0
user_12064,Impulse Buyers,International,0,,0.0
user_12065,Budget Parents,Tier-2 Cities,0,,0.0
user_12066,Unknown,International,0,,0.0
user_12067,Unknown,Tier-1 Cities,0,,0.0
user_12068,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_12069,Budget Parents,Tier-2 Cities,0,,0.0
user_12070,Budget Parents,Tier-1 Cities,0,,0.0
user_12071,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_12072,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_12073,Premium Fitness Users,International,1,2023-03-06 01:45:44,8776.21
user_12074,Impulse Buyers,International,0,,0.0
user_12075,Unknown,Tier-2 Cities,0,,0.0
user_12076,Premium Fitness Users,International,0,,0.0
user_12077,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_12078,Impulse Buyers,Tier-1 Cities,0,,0.0
user_12079,Impulse Buyers,International,0,,0.0
user_12080,Impulse Buyers,Tier-3 Cities,0,,0.0
user_12081,Premium Fitness Users,Tier-1 Cities,1,2023-09-22 20:47:01,7996.01
user_12082,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12083,Budget Parents,International,0,,0.0
user_12084,Impulse Buyers,Tier-1 Cities,1,2023-02-11 20:08:11,3341.08
user_12085,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12086,Budget Parents,International,0,,0.0
user_12087,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_12088,Premium Fitness Users,International,0,,0.0
